"option_id","option_name","option_value","autoload"
	
	
	
	
	
	
\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";s:5:\"child\";a:2:{s:0:\"\";a:5:{s:5:\"title\";a:1:{i:0;a:5:{s:4:\"data\";s:86:\"WPTavern: Jetpack 5.3 Adds PHP 7.1 Compatibility, Better Control for WordAds Placement\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:4:\"guid\";a:1:{i:0;a:5:{s:4:\"data\";s:29:\"https://wptavern.com/?p=74547\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:4:\"link\";a:1:{i:0;a:5:{s:4:\"data\";s:96:\"https://wptavern.com/jetpack-5-3-adds-php-7-1-compatibility-better-control-for-wordads-placement\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:11:\"description\";a:1:{i:0;a:5:{s:4:\"data\";s:2636:\"<p><a href=\"https://jetpack.com/2017/09/05/jetpack-5-3-php-7-1-compatibility/\" target=\"_blank\">Jetpack 5.3</a> was released with compatibility for PHP 7.1, a task the Jetpack team has been working on <a href=\"https://github.com/Automattic/jetpack/issues/6106\" target=\"_blank\">since January 2017</a> after they received multiple reports of <a href=\"https://github.com/Automattic/jetpack/issues/6629\" target=\"_blank\">failures with PHP 7.1 when opcache was enabled</a>. This interfered with XML-RPC requests and some users reported issues managing their sites from WordPress.com and connecting to third-party apps. Downgrading to PHP 7.0 or disabling opcache in PHP 7.1 provided temporary workarounds for many users but this is no longer required as of Jetpack 5.3.</p>
<p>In January 2017, <a href=\"https://wptavern.com/jetpack-4-5-expands-monetization-with-wordads-integration\" target=\"_blank\">Jetpack added integration with WordAds</a>, WordPress.com’s advertising program. Over the past few years the program has evolved to get better at distinguishing sites with higher quality traffic and allocating earnings accordingly. This correction, along with industry-wide declining ad rates, has given publishers more modest earnings expectations after the first few years of unpredictable payouts. Jetpack 5.3 offers customers on the Premium and Professional plans more control over how ads are displayed.</p>
<p>This release adds the ability for publishers to display multiple ads and introduces more control options for where they can be placed. Since WordAds pays based on the number of impressions (combined with many other factors) and not the number of clicks, selecting the right combination of placement options is important for success.</p>
<p><a href=\"https://i0.wp.com/wptavern.com/wp-content/uploads/2017/09/wordads-jetpack5-3.png?ssl=1\"><img /></a></p>
<p>Other notable changes and improvements include the following:</p>
<ul>
<li>Users can preview their sites without leaving WordPress.com</li>
<li>WordPress.com Toolbar updated to include link to comments</li>
<li>Omnisearch feature was removed</li>
<li>Improved performance in the admin by cutting back on unnecessary requests</li>
<li>VideoPress shortcode includes option to stop video from looping during autoplay</li>
<li>Fixed compatibility issues with plugins using TinyMCE</li>
<li>Re-added a filter for Widget Visibility that was accidentally removed</li>
</ul>
<p>For a full list of all the changes included in Jetpack 5.3, check out the plugin&#8217;s <a href=\"https://wordpress.org/plugins/jetpack/#developers\" target=\"_blank\">changelog</a> on WordPress.org.</p>\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:7:\"pubDate\";a:1:{i:0;a:5:{s:4:\"data\";s:31:\"Wed, 06 Sep 2017 05:46:10 +0000\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}}s:32:\"http://purl.org/dc/elements/1.1/\";a:1:{s:7:\"creator\";a:1:{i:0;a:5:{s:4:\"data\";s:13:\"Sarah Gooding\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}}}}i:3;a:6:{s:4:\"data\";s:13:\"
	
	
	
	
	
	
\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";s:5:\"child\";a:2:{s:0:\"\";a:5:{s:5:\"title\";a:1:{i:0;a:5:{s:4:\"data\";s:78:\"WPTavern: WordCamp Grand Rapids Attendees Share First Impressions of Gutenberg\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:4:\"guid\";a:1:{i:0;a:5:{s:4:\"data\";s:29:\"https://wptavern.com/?p=74538\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:4:\"link\";a:1:{i:0;a:5:{s:4:\"data\";s:89:\"https://wptavern.com/wordcamp-grand-rapids-attendees-share-first-impressions-of-gutenberg\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:11:\"description\";a:1:{i:0;a:5:{s:4:\"data\";s:2688:\"<p><a href=\"https://i1.wp.com/wptavern.com/wp-content/uploads/2017/09/wordcamp-grand-rapids.png?ssl=1\"><img /></a></p>
<p>While attending <a href=\"https://wptavern.com/wordcamp-grand-rapids-2017-sells-out-organizers-on-board-for-2018-event\" target=\"_blank\">WordCamp Grand Rapids</a> I had the opportunity to interview developers and business owners about their first impressions of the new Gutenberg editor. Many attendees I spoke to had not yet heard of the project but were intrigued and decided to install the plugin on a test site. A few attendees were developers who have already contributed to Gutenberg and are experimenting with extending the editor.</p>
<p>Those who have tested the beta have varied concerns, depending on how they use WordPress in their professions. Some are waiting to begin testing until the plugin provides a more consistent experience. One of the most common concerns for developers is how the editor will handle meta boxes. Freelancers and agency owners are waiting to see how the new editor will affect their businesses.</p>
<p>&#8220;How much am I going to have to change what my company does as a business to build websites with this new tool?&#8221; Topher DeRosia asked.</p>
<p>Agency owner Sara Dunn said she is excited about what Gutenberg will bring to WordPress and undaunted by the prospect of getting clients acquainted to a new interface. She believes the project has a lot of potential to solve some of the most common client frustrations.</p>
<p>&#8220;I&#8217;m excited about it, because I have a lot of clients who say they can&#8217;t stand WordPress because when they look at the backend and update their pages and posts, it doesn&#8217;t look how it looks on the frontend,&#8221; Dunn said. &#8220;I really think WordPress needs this move to compete in the future, and I&#8217;m excited about where it&#8217;s going.&#8221;</p>
<p>John James Jacoby, one of the developers who has contributed to Gutenberg and experimented with extending it, said he considers it to be a very ambitious project.</p>
<p>&#8220;It is probably one of the most important projects that anyone has worked on with WordPress in a number of years, in my opinion,&#8221; Jacoby said. &#8220;My take on it is that everyone has the responsibility to try to influence the direction that it&#8217;s going to take. If we care about the open web and the freedom of how people publish to it, then we should all try to join in and help with its ongoing development and make it as good as it can be if it&#8217;s going to end up as part of WordPress in the coming months.&#8221;</p>
<p>Check out the interviews below to see how attendees weighed in on Gutenberg.</p>
<p></p>\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:7:\"pubDate\";a:1:{i:0;a:5:{s:4:\"data\";s:31:\"Tue, 05 Sep 2017 23:31:47 +0000\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}}s:32:\"http://purl.org/dc/elements/1.1/\";a:1:{s:7:\"creator\";a:1:{i:0;a:5:{s:4:\"data\";s:13:\"Sarah Gooding\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}}}}i:4;a:6:{s:4:\"data\";s:13:\"
	
	
	
	
	
	
\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";s:5:\"child\";a:2:{s:0:\"\";a:5:{s:5:\"title\";a:1:{i:0;a:5:{s:4:\"data\";s:45:\"Dev Blog: The Month in WordPress: August 2017\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:4:\"guid\";a:1:{i:0;a:5:{s:4:\"data\";s:34:\"https://wordpress.org/news/?p=4899\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:4:\"link\";a:1:{i:0;a:5:{s:4:\"data\";s:70:\"https://wordpress.org/news/2017/09/the-month-in-wordpress-august-2017/\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:11:\"description\";a:1:{i:0;a:5:{s:4:\"data\";s:6420:\"<p>While there haven’t been any major events or big new developments in the WordPress world this past month, a lot of work has gone into developing a sustainable future for the project. Read on to find out more about this and other interesting news from around the WordPress world in August.</p>
<hr />
<h2>The Global WordPress Translation Day Returns</h2>
<p>On September 30, the WordPress Polyglots team will be holding <a href=\"https://wptranslationday.org/\">the third Global WordPress Translation Day</a>. This is a 24-hour global event dedicated to the translation of the WordPress ecosystem (core, themes, plugins), and is a mix of physical, in-person translation work with online streaming of talks from WordPress translators all over the world.</p>
<p>Meetup groups will be holding events where community members will come together to translate WordPress. To get involved in this worldwide event, <a href=\"https://www.meetup.com/pro/wordpress/\">join your local meetup group</a> or, if one is not already taking place in your area, organize one for your community.</p>
<p>You can find out more information <a href=\"https://wptranslationday.org/global-wordpress-translation-day-3/\">on the Translation Day blog</a> and in the #polyglots-events channel in the <a href=\"https://make.wordpress.org/chat/\">Making WordPress Slack group</a>.</p>
<h2>WordPress Foundation to Run Open Source Training Worldwide</h2>
<p>The WordPress Foundation is a non-profit organization that exists to provide educational events and resources for hackathons, support of the open web, and promotion of diversity in the global open source community.</p>
<p>In an effort to push these goals forward, <a href=\"http://wordpressfoundation.org/2017/call-for-organizers-introduction-to-open-source/\">the Foundation is going to be offering assistance</a> to communities who would like to run local open source training workshops. A number of organizers have applied to be a part of this initiative, and the Foundation will be selecting two communities in the coming weeks.</p>
<p>Follow <a href=\"http://wordpressfoundation.org/news/\">the WordPress Foundation blog</a> for updates.</p>
<h2>Next Steps in WordPress Core’s PHP Focus</h2>
<p>After <a href=\"https://wordpress.org/news/2017/08/the-month-in-wordpress-july-2017/\">last month’s</a> push to focus on WordPress core’s PHP development, a number of new initiatives have been proposed and implemented. The first of these initiatives is a page on WordPress.org that will educate users on the benefits of upgrading PHP. The page and its implementation are still in development, so <a href=\"https://github.com/WordPress/servehappy\">you can follow and contribute on GitHub</a>.</p>
<p>Along with this, <a href=\"https://make.wordpress.org/plugins/2017/08/29/minimum-php-version-requirement/\">plugin developers are now able to specify</a> the minimum required PHP version for their plugins. This version will then be displayed on the Plugin Directory page, but it will not (yet) prevent users from installing it.</p>
<p>The next evolution of this is for the minimum PHP requirement to be enforced so that plugins will only work if that requirement is met. You can assist with this implementation by contributing your input or a patch on <a href=\"https://core.trac.wordpress.org/ticket/40934\">the open ticket</a>.</p>
<p>As always, discussions around the implementation of PHP in WordPress core are done in the #core-php channel in the <a href=\"https://make.wordpress.org/chat/\">Making WordPress Slack group</a>.</p>
<h2>New Editor Development Continues</h2>
<p>For a few months now, the core team has been steadily working on Gutenberg, the new editor for WordPress core. While Gutenberg is still in development and is some time away from being ready, a huge amount of progress has already been made. In fact, <a href=\"https://make.wordpress.org/core/2017/08/29/whats-new-in-gutenberg-august-29/\">v1.0.0 of Gutenberg</a> was released this week.</p>
<p>The new editor is available as a plugin <a href=\"https://make.wordpress.org/test/handbook/call-for-testing/gutenberg-testing/\">for testing</a> and <a href=\"https://make.wordpress.org/core/2017/08/11/revised-suggested-roadmap-for-gutenberg-and-customization/\">the proposed roadmap</a> is for it to be merged into core in early 2018. You can get involved in the development of Gutenberg by joining the #core-editor channel in the <a href=\"https://make.wordpress.org/chat/\">Making WordPress Slack group</a> and following the <a href=\"https://make.wordpress.org/core/\">WordPress Core development blog</a>.</p>
<hr />
<h2>Further reading:</h2>
<ul>
<li>On the topic of Gutenberg, <a href=\"https://ma.tt/2017/08/we-called-it-gutenberg-for-a-reason/\">Matt Mullenweg wrote a post</a> to address some of the concerns that the community has expressed about the new editor.</li>
<li><a href=\"http://hookrefineandtinker.com/2017/08/jaiwp-an-alternative-project-to-wordcamp-india/\">A new movement has started</a> in the Indian WordPress community named JaiWP — the organizers are seeking to unite and motivate the country’s many local communities.</li>
<li><a href=\"https://richtabor.com/merlin-wp/\">Merlin WP</a> is a new plugin offering theme developers an easy way to onboard their users.</li>
<li>Ryan McCue posted <a href=\"https://make.wordpress.org/core/2017/08/23/rest-api-roadmap/\">an ambitious roadmap</a> for the future of the WordPress REST API — many contributions from the community will be needed in order to reach these goals.</li>
<li>Want to know what you can expect in the next major release of WordPress? <a href=\"https://make.wordpress.org/core/2017/08/11/wordpress-4-9-goals/\">Here’s a look</a> at what the core team is planning for v4.9.</li>
<li>To help combat the difficulties that Trac presents to WordPress Core contributors, Ryan McCue built an alternative platform dubbed <a href=\"https://github.com/rmccue/not-trac\">Not Trac</a>.</li>
<li><a href=\"https://make.wordpress.org/cli/2017/08/08/version-1-3-0-released/\">v1.3.0 of WP-CLI was released</a> earlier in the month, adding a whole lot of great new features to the useful tool.</li>
</ul>
<p><i><span>If you have a story we should consider including in the next &#8220;Month in WordPress&#8221; post, please </span></i><a href=\"https://make.wordpress.org/community/month-in-wordpress-submissions/\"><i><span>submit it here</span></i></a><i><span>.</span></i></p>\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:7:\"pubDate\";a:1:{i:0;a:5:{s:4:\"data\";s:31:\"Fri, 01 Sep 2017 10:02:16 +0000\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}}s:32:\"http://purl.org/dc/elements/1.1/\";a:1:{s:7:\"creator\";a:1:{i:0;a:5:{s:4:\"data\";s:15:\"Hugh Lashbrooke\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}}}}i:5;a:6:{s:4:\"data\";s:13:\"
	
	
	
	
	
	
\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";s:5:\"child\";a:2:{s:0:\"\";a:5:{s:5:\"title\";a:1:{i:0;a:5:{s:4:\"data\";s:82:\"WPTavern: WordCamp Grand Rapids 2017 Sells Out, Organizers On Board for 2018 Event\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:4:\"guid\";a:1:{i:0;a:5:{s:4:\"data\";s:29:\"https://wptavern.com/?p=74039\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:4:\"link\";a:1:{i:0;a:5:{s:4:\"data\";s:92:\"https://wptavern.com/wordcamp-grand-rapids-2017-sells-out-organizers-on-board-for-2018-event\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:11:\"description\";a:1:{i:0;a:5:{s:4:\"data\";s:8631:\"<p><a href=\"https://i1.wp.com/wptavern.com/wp-content/uploads/2017/08/wordcamp-grandrapids.png?ssl=1\"><img /></a></p>
<p>The 4th edition of <a href=\"http://2017.grandrapids.wordcamp.org\" target=\"_blank\">WordCamp Grand Rapids</a> was held last weekend at Grand Valley State University’s downtown Pew Campus. After a brief hiatus following previous events in 2012, 2013, and 2014, the WordCamp is back in action with first-time lead organizer <a href=\"https://twitter.com/mysweetcate\" target=\"_blank\">Cate DeRosia</a> at the helm.</p>
<p>Tickets sold out shortly before the event and the vast majority of them were local to Michigan. DeRosia estimates that 40% came from Grand Rapids and 60% of attendees were within an hour radius. She published the camp&#8217;s details with a local events webpage and set up a Facebook page to increase local awareness. Organizers also received contacts from the WordPress dashboard events widget and the local MeetUp announcement.</p>
<p>Despite being a relatively small WordCamp with 144 attendees, organizers had enough speaker submissions to fill three tracks with topics ranging from development and design to freelance best practices and scaling a business. Attendees characterized the organizers as &#8220;connectors&#8221; who have a natural gift for helping people and businesses get to know each other. DeRosia said one of the unique things about the lower Michigan WordPress community is its dedication to helping each other succeed with WordPress.</p>
<p>&#8220;The core group in Grand Rapids, and really across the lower half of Michigan, is highly experienced and sincerely dedicated to helping people,&#8221; DeRosia said. &#8220;No one is fighting to be top dog on the pile. No one&#8217;s gloating. Meetups and WordCamps are ways to give back, to encourage and grow others in the community. The focus is on the opportunities that WordPress can provide anyone and a willingness to share their years of hard earned experience to help others succeed.&#8221;</p>
<p>DeRosia said the organizing team&#8217;s goal was to provide a little something for everyone and &#8220;an opportunity to learn what can be done and take that home to foster and grow at each individual&#8217;s own pace.&#8221; The event was marked by the friendliness and enthusiasm of the volunteers and provided several breaks and social times for attendees to exchange ideas and build relationships with others in the industry.</p>
<blockquote class=\"twitter-tweet\">
<p lang=\"en\" dir=\"ltr\">4yrs ago I attended <a href=\"https://twitter.com/hashtag/wcgr?src=hash\">#wcgr</a> and knew no one. Attended yesterday and it's all handshakes, high fives and hugs. <a href=\"https://twitter.com/hashtag/community?src=hash\">#community</a> <a href=\"https://twitter.com/hashtag/wcfamily?src=hash\">#wcfamily</a> <img src=\"https://s.w.org/images/core/emoji/2.3/72x72/1f604.png\" alt=\"😄\" class=\"wp-smiley\" /></p>
<p>&mdash; Kyle Maurer (@MrKyleMaurer) <a href=\"https://twitter.com/MrKyleMaurer/status/901914242626007040\">August 27, 2017</a></p></blockquote>
<p></p>
<p>WordCamp Grand Rapids had 13 volunteers who gave up their Saturday, including all of the organizers, and all of them were hands on the day of event. DeRosia&#8217;s teenage daughter Sophia, who has been volunteering at camps for years, also joined by contributing the event&#8217;s wapuu design and helping with operations. In the short interview below she describes how she came up with the idea for the wapuu and why she enjoys getting involved in WordPress events.</p>
<p></p>
<p>DeRosia had just four months to get the event organized and said she relied heavily on information and resources from other WordCamp organizers in Michigan. She stayed with the same venue from previous camps, which she said met her criteria for making things convenient for attendees: lunch was easily available, parking was easy to find (and free), and it was within a reasonable walking distance of hotels and the after party. The camp had no issues getting local sponsorships.</p>
<p>&#8220;Our sponsors were amazing,&#8221; DeRosia said. &#8220;We came in late to the schedule and still had the sponsorship we needed with out any problems. It helps that as an organizing group we&#8217;ve created friendships in the community, but most of our sponsorship was local or regional which really helped cement the idea that another WordCamp in the area has value.&#8221;</p>
<p>DeRosia said with the number of people who left talking about the next event, she anticipates there will be another WordCamp Grand Rapids in 2018 and she hopes to help again as lead organizer.</p>
<p>&#8220;I knew tackling the &#8216;unknowns&#8217; of this first one (and doing it in a short time frame) was going to be emotionally difficult for me personally, but I also realized that most of what I was planning for this year would simply be able to move over into next year,&#8221; DeRosia said. &#8220;In a sense, I was planning much of the next camp while planning the first.&#8221;</p>
<p>As a first-time organizer, DeRosia said she was impressed by the volunteers, speakers, and attendees&#8217; positive attitudes and their willingness to help given the short time frame.</p>
<p>&#8220;Aside from being terrified of what I didn&#8217;t know, it was actually a very positive experience,&#8221; DeRosia said. &#8220;I had tons of encouragement from our organizing team and the community at large. I was really able to build on the success of the first three Grand Rapids WordCamps, WordCamp Ann Arbor, and the newest area WordCamp in Jackson (MI). I had serious doubts that the community would even care about having another WordCamp (Was I just wasting my time?), but they proved that it&#8217;s a wanted commodity.&#8221;</p>

<a href=\"https://wptavern.com/wordcamp-grand-rapids-2017-sells-out-organizers-on-board-for-2018-event/screenshot_20170831-155129\"><img width=\"150\" height=\"150\" src=\"https://i1.wp.com/wptavern.com/wp-content/uploads/2017/08/Screenshot_20170831-155129.png?resize=150%2C150&ssl=1\" class=\"attachment-thumbnail size-thumbnail\" alt=\"\" /></a>
<a href=\"https://wptavern.com/wordcamp-grand-rapids-2017-sells-out-organizers-on-board-for-2018-event/wcgr-sara\"><img width=\"150\" height=\"150\" src=\"https://i1.wp.com/wptavern.com/wp-content/uploads/2017/08/wcgr-sara.jpg?resize=150%2C150&ssl=1\" class=\"attachment-thumbnail size-thumbnail\" alt=\"\" /></a>
<a href=\"https://wptavern.com/wordcamp-grand-rapids-2017-sells-out-organizers-on-board-for-2018-event/wcgr-br\"><img width=\"150\" height=\"150\" src=\"https://i1.wp.com/wptavern.com/wp-content/uploads/2017/08/wcgr-br.jpg?resize=150%2C150&ssl=1\" class=\"attachment-thumbnail size-thumbnail\" alt=\"\" /></a>
<a href=\"https://wptavern.com/wordcamp-grand-rapids-2017-sells-out-organizers-on-board-for-2018-event/wcgr-stickers\"><img width=\"150\" height=\"150\" src=\"https://i1.wp.com/wptavern.com/wp-content/uploads/2017/08/wcgr-stickers.jpg?resize=150%2C150&ssl=1\" class=\"attachment-thumbnail size-thumbnail\" alt=\"\" /></a>
<a href=\"https://wptavern.com/wordcamp-grand-rapids-2017-sells-out-organizers-on-board-for-2018-event/wcgr-jjj\"><img width=\"150\" height=\"150\" src=\"https://i0.wp.com/wptavern.com/wp-content/uploads/2017/08/wcgr-jjj.jpg?resize=150%2C150&ssl=1\" class=\"attachment-thumbnail size-thumbnail\" alt=\"\" /></a>
<a href=\"https://wptavern.com/wordcamp-grand-rapids-2017-sells-out-organizers-on-board-for-2018-event/wcgr-stickers2\"><img width=\"150\" height=\"150\" src=\"https://i2.wp.com/wptavern.com/wp-content/uploads/2017/08/wcgr-stickers2.png?resize=150%2C150&ssl=1\" class=\"attachment-thumbnail size-thumbnail\" alt=\"\" /></a>
<a href=\"https://wptavern.com/wordcamp-grand-rapids-2017-sells-out-organizers-on-board-for-2018-event/screenshot_20170831-154730\"><img width=\"150\" height=\"150\" src=\"https://i1.wp.com/wptavern.com/wp-content/uploads/2017/08/Screenshot_20170831-154730.png?resize=150%2C150&ssl=1\" class=\"attachment-thumbnail size-thumbnail\" alt=\"\" /></a>
<a href=\"https://wptavern.com/wordcamp-grand-rapids-2017-sells-out-organizers-on-board-for-2018-event/screenshot_20170831-154854\"><img width=\"150\" height=\"150\" src=\"https://i2.wp.com/wptavern.com/wp-content/uploads/2017/08/Screenshot_20170831-154854.png?resize=150%2C150&ssl=1\" class=\"attachment-thumbnail size-thumbnail\" alt=\"\" /></a>
<a href=\"https://wptavern.com/wordcamp-grand-rapids-2017-sells-out-organizers-on-board-for-2018-event/screenshot_20170831-155040\"><img width=\"150\" height=\"150\" src=\"https://i1.wp.com/wptavern.com/wp-content/uploads/2017/08/Screenshot_20170831-155040.png?resize=150%2C150&ssl=1\" class=\"attachment-thumbnail size-thumbnail\" alt=\"\" /></a>\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:7:\"pubDate\";a:1:{i:0;a:5:{s:4:\"data\";s:31:\"Thu, 31 Aug 2017 21:08:33 +0000\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}}s:32:\"http://purl.org/dc/elements/1.1/\";a:1:{s:7:\"creator\";a:1:{i:0;a:5:{s:4:\"data\";s:13:\"Sarah Gooding\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}}}}i:6;a:6:{s:4:\"data\";s:13:\"
	
	
	
	
	
	
\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";s:5:\"child\";a:2:{s:0:\"\";a:5:{s:5:\"title\";a:1:{i:0;a:5:{s:4:\"data\";s:74:\"WPTavern: Gutenberg 1.0.0 Introduces Drag and Drop for Adding Image Blocks\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:4:\"guid\";a:1:{i:0;a:5:{s:4:\"data\";s:29:\"https://wptavern.com/?p=74447\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:4:\"link\";a:1:{i:0;a:5:{s:4:\"data\";s:85:\"https://wptavern.com/gutenberg-1-0-0-introduces-drag-and-drop-for-adding-image-blocks\";s:7:\"attribs\";a:0:{}s:8:\"xml_base\";s:0:\"\";s:17:\"xml_base_explicit\";b:0;s:8:\"xml_lang\";s:0:\"\";}}s:11:\"description\";a:1:{i:0;a:5:{s:4:\"data\";s:3151:\"<p><a href=\"https://make.wordpress.org/core/2017/08/29/whats-new-in-gutenberg-august-29/\" target=\"_blank\">Gutenberg 1.0.0</a> was released this week as another iteration in the beta period that will continue on with 1.1 next week. Design lead Tammie Lister said the team decided &#8220;not let numbers set expectations&#8221; and will carry on at the same pace with weekly releases.</p>
<p>One of the most visible UI updates in version 1.0 is the new ability to <a href=\"https://github.com/WordPress/gutenberg/pull/2447\" target=\"_blank\">add image blocks by dragging and dropping them into the editor</a>. They can be placed directly within the content (between blocks) and also onto the image block placeholder. Gutenberg includes a blue line indicator for dropzones where users can place an image.</p>
<p><a href=\"https://i0.wp.com/wptavern.com/wp-content/uploads/2017/08/gutenberg-image-upload.gif?ssl=1\"><img /></a></p>
<p>After testing I found this feature works smoothly but is a little slow. The slight delay of uploading the image after placing it may leave the user confused about what is happening. However, feedback on this particular pull request indicates that the team is working on displaying an immediate reaction to the image having been dropped, instead of waiting for the upload to finish.</p>
<p>This release also <a href=\"https://github.com/WordPress/gutenberg/pull/2452\" target=\"_blank\">merges the paragraph and cover text blocks</a>. Contributors agreed that the two blocks could be easily combined and the colors and font size options from the previous cover block have now been added to the block settings sidebar.</p>
<p>A few other improvements in this release include the following:</p>
<ul>
<li>Reworked color palette picker with a “clear” and a “custom color” option</li>
<li>Further improvements to inline pasting and fixing errant empty blocks</li>
<li>Added thumbnail size selector to image blocks</li>
<li>Added support for url input and align and edit buttons to audio block</li>
<li>Restored keyboard navigation with more robust implementation, addressing previous browser issues</li>
<li>Added align and edit buttons to video block</li>
<li>Show “add new term” in hierarchical taxonomies (including categories)</li>
</ul>
<p>Overall, the experience of writing within Gutenberg is improving, and the 1.0 release announcement includes an animated gif to demonstrate a user typing in the paragraph block:</p>
<p><a href=\"https://i1.wp.com/wptavern.com/wp-content/uploads/2017/08/typing.gif?ssl=1\"><img /></a></p>
